name	x	y	z	size
Ch1	-14.80813374	49.32009996	6.887985229	2.0106
Ch2	-14.85621579	47.04727077	7.436120694	2.0106
Ch3	-15.21258865	44.37576737	8.344023087	2.0106
Ch4	-15.52110042	42.34340668	8.980005533	2.0106
Ch5	-15.66760042	39.69339657	9.302305579	2.0106
Ch6	-15.55821375	37.21338711	8.91945219	2.0106
Ch7	-12.4641337	49.57914857	8.682819775	2.0106
Ch8	-11.82344036	47.05342464	9.185105562	2.0106
Ch9	-11.59756399	44.7479613	9.54736016	2.0106
Ch10	-11.21400034	42.81340847	10.26334572	2.0106
Ch11	-10.90146701	39.82673041	10.40919463	2.0106
Ch12	-9.980316112	37.81970521	10.25841098	2.0106
Ch13	-23.05120055	8.893279076	-2.066096067	2.0106
Ch14	-23.18218879	10.63446219	0.043504238	2.0106
Ch15	-22.87149388	12.46662604	1.512411118	2.0106
Ch16	-22.20736054	13.9332983	3.137584686	2.0106
Ch17	-21.52760053	15.66977551	4.455740171	2.0106
Ch18	-24.31110058	10.3932848	-3.736196309	2.0106
Ch19	-24.42830058	12.29329205	-2.329796106	2.0106
Ch20	-24.7665824	14.16602646	-0.894095898	2.0106
Ch21	-24.73106725	16.5821973	0.30394872	2.0106
Ch22	-24.44457836	18.35998185	1.788482269	2.0106
Ch23	-12.94495422	14.98561001	11.29470587	2.0106
Ch24	-13.95982896	16.89330959	10.55802005	2.0106
Ch25	-14.4956004	18.4933157	9.302305579	2.0106
Ch26	-16.37080044	20.22665564	9.419505596	2.0106
Ch27	-17.89440046	21.89332867	9.946905673	2.0106
Ch28	-15.09834327	13.12186663	9.754362788	2.0106
Ch29	-16.20032771	14.71148309	9.206414656	2.0106
Ch30	-17.20422267	16.09330654	7.596394221	2.0106
Ch31	-19.00780048	17.69331264	7.192705274	2.0106
Ch32	-21.22425934	19.43449576	7.323693528	2.0106
